0,1,2,3,4,5
"To the north , where Poitou borders on the Vendee , shapely clumps of trees are almost the only punctuation marks on widespreading marshy landscapes ; to the south it bubbles with little rolling hills .",1,32,little,ADJ,"(of children and animals) young, immature<FF>(informal) small and of little importance<FF>(of a voice) faint<FF>lowercase<FF>small in a way that arouses feelings (of tenderness or its opposite depending on the context)<FF>"
"To the north , where Poitou borders on the Vendee , shapely clumps of trees are almost the only punctuation marks on widespreading marshy landscapes ; to the south it bubbles with little rolling hills .",0,33,rolling,ADJ,uttered with a trill<FF>
"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area , until medieval monks started to dig a spider-web of ditches to drain it .",0,1,lower,ADJ,very low in volume<FF>unrefined in character<FF>of the most contemptible kind<FF>low or inferior in station or quality<FF>no longer sufficient<FF>subdued or brought low in condition or status<FF>filled with melancholy and despondency<FF>
"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area , until medieval monks started to dig a spider-web of ditches to drain it .",0,8,swollen,ADJ,characteristic of false pride; having an exaggerated sense of self-importance<FF>
"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area , until medieval monks started to dig a spider-web of ditches to drain it .",0,16,whole,ADJ,not injured<FF>exhibiting or restored to vigorous good health<FF>acting together as a single undiversified whole<FF>
"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area , until medieval monks started to dig a spider-web of ditches to drain it .",0,20,medieval,ADJ,as if belonging to the Middle Ages; old-fashioned and unenlightened<FF>characteristic of the time of chivalry and knighthood in the Middle Ages<FF>
"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I 've known them : Maillezais , with a huge and rather dull ruined abbey , and Coulon , where I first ate the delicious local version of moules marinieres called mouclade .",0,18,that,ADJ,that<FF>
"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I 've known them : Maillezais , with a huge and rather dull ruined abbey , and Coulon , where I first ate the delicious local version of moules marinieres called mouclade .",0,35,huge,ADJ,unusually great in size or amount or degree or especially extent or scope; ; ; ; ; ; ; ; ; - W.R.Inge<FF>
"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I 've known them : Maillezais , with a huge and rather dull ruined abbey , and Coulon , where I first ate the delicious local version of moules marinieres called mouclade .",1,38,dull,ADJ,being or made softer or less loud or clear<FF>so lacking in interest as to cause mental weariness; ; ; ; ; ; - Edmund Burke; ; - Mark Twain<FF>(of color) very low in saturation; highly diluted<FF>slow to learn or understand; lacking intellectual acuity; ; ; - Thackeray<FF>(of business) not active or brisk<FF>blunted in responsiveness or sensibility; ; - Willa Cather<FF>not clear and resonant; sounding as if striking with or against something relatively soft<FF>darkened with overcast<FF>
"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I 've known them : Maillezais , with a huge and rather dull ruined abbey , and Coulon , where I first ate the delicious local version of moules marinieres called mouclade .",0,50,delicious,ADJ,greatly pleasing or entertaining<FF>extremely pleasing to the sense of taste<FF>
"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I 've known them : Maillezais , with a huge and rather dull ruined abbey , and Coulon , where I first ate the delicious local version of moules marinieres called mouclade .",0,51,local,ADJ,public transport consisting of a bus or train that stops at all stations or stops<FF>
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",0,2,grassy,ADJ,abounding in grass<FF>
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",0,5,which,ADJ,which<FF>
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",0,10,their,ADJ,their<FF>
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",0,17,leafy,ADJ,having or covered with leaves<FF>
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",0,23,rusty,ADJ,covered with or consisting of rust<FF>of the brown color of rust<FF>impaired in skill by neglect<FF>ancient<FF>
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",0,35,all-green,ADJ,all-green<FF>
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",1,38,silent,ADJ,marked by absence of sound<FF>failing to speak or communicate etc when expected to<FF>implied by or inferred from actions or statements<FF>not made to sound<FF>having a frequency below or above the range of human audibility<FF>unable to speak because of hereditary deafness<FF>
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",0,43,occasional,ADJ,occurring from time to time<FF>occurring or appearing at usually irregular intervals<FF>occurring from time to time<FF>recurring or reappearing from time to time<FF>
"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the Ã¢ÂÂ Venise Verte , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",0,47,his,ADJ,his<FF>
"There is more greenery further south in the deep forest of Chize ( with the fine Renaissance chateau of Dampierre-sur-Boutonne at its edge ) ; and more marshes to the west around Rochefort and Marennes , where those mussels and oysters are raised .",0,2,more,ADJ,"English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state<FF>"
"There is more greenery further south in the deep forest of Chize ( with the fine Renaissance chateau of Dampierre-sur-Boutonne at its edge ) ; and more marshes to the west around Rochefort and Marennes , where those mussels and oysters are raised .",0,8,deep,ADJ,marked by depth of thinking<FF>very distant in time or space<FF>extreme<FF>having or denoting a low vocal or instrumental range<FF>strong; intense<FF>relatively thick from top to bottom<FF>extending relatively far inward<FF>(of darkness) very intense<FF>large in quantity or size<FF>with head or back bent low<FF>of an obscure nature; ; ; ; - Rachel Carson<FF>difficult to penetrate; incomprehensible to one of ordinary understanding or knowledge<FF>exhibiting great cunning usually with secrecy<FF>
"There is more greenery further south in the deep forest of Chize ( with the fine Renaissance chateau of Dampierre-sur-Boutonne at its edge ) ; and more marshes to the west around Rochefort and Marennes , where those mussels and oysters are raised .",1,15,fine,ADJ,being satisfactory or in satisfactory condition<FF>minutely precise especially in differences in meaning<FF>thin in thickness or diameter<FF>characterized by elegance or refinement or accomplishment<FF>free from impurities; having a high or specified degree of purity<FF>
"There is more greenery further south in the deep forest of Chize ( with the fine Renaissance chateau of Dampierre-sur-Boutonne at its edge ) ; and more marshes to the west around Rochefort and Marennes , where those mussels and oysters are raised .",0,21,its,ADJ,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
"There is more greenery further south in the deep forest of Chize ( with the fine Renaissance chateau of Dampierre-sur-Boutonne at its edge ) ; and more marshes to the west around Rochefort and Marennes , where those mussels and oysters are raised .",0,26,more,ADJ,"English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state<FF>"
One of the region 's strangest townlets sits on those marshes : Brouage .,0,5,strangest,ADJ,not known before<FF>
"It had a son to be proud of : Samuel Champlain , founder of Quebec , who was born there around 1569 .",1,6,proud,ADJ,having or displaying great dignity or nobility<FF>
She went there when her romance with the young king was quashed for political reasons .,0,4,her,ADJ,her<FF>
She went there when her romance with the young king was quashed for political reasons .,0,8,young,ADJ,(of crops) harvested at an early stage of development; before complete maturity<FF>suggestive of youth; vigorous and fresh<FF>being in its early stage<FF>not tried or tested by experience<FF>
She went there when her romance with the young king was quashed for political reasons .,0,13,political,ADJ,involving or characteristic of politics or parties or politicians; - Daniel Goleman<FF>
"Months later , when Marie had departed , Louis is said to have paused nostalgically at Brouage on his way to Paris after marrying the Spanish Infanta at St Jean-de-Luz .",0,18,his,ADJ,his<FF>
"Months later , when Marie had departed , Louis is said to have paused nostalgically at Brouage on his way to Paris after marrying the Spanish Infanta at St Jean-de-Luz .",0,25,Spanish,ADJ,the Romance language spoken in most of Spain and the countries colonized by Spain<FF>
"As you come back from Brouage towards St Jean-d'Angely Ã¢ÂÂ on the D18 via the canalside village of Pont-l'Abbe-d'Arnoult , with a lovely Romanesque church faade Ã¢ÂÂ a sign at the junction of the D122 points you to the chateau whose improbably perfect lake and gardens stare at you from posters throughout the region : La Roche Courbon .",0,15,canalside,ADJ,canalside<FF>
"As you come back from Brouage towards St Jean-d'Angely Ã¢ÂÂ on the D18 via the canalside village of Pont-l'Abbe-d'Arnoult , with a lovely Romanesque church faade Ã¢ÂÂ a sign at the junction of the D122 points you to the chateau whose improbably perfect lake and gardens stare at you from posters throughout the region : La Roche Courbon .",0,22,lovely,ADJ,appealing to the emotions as well as the eye<FF>lovable especially in a childlike or naive way<FF>
"As you come back from Brouage towards St Jean-d'Angely Ã¢ÂÂ on the D18 via the canalside village of Pont-l'Abbe-d'Arnoult , with a lovely Romanesque church faade Ã¢ÂÂ a sign at the junction of the D122 points you to the chateau whose improbably perfect lake and gardens stare at you from posters throughout the region : La Roche Courbon .",0,23,Romanesque,ADJ,a style of architecture developed in Italy and western Europe between the Roman and the Gothic styles after 1000 AD; characterized by round arches and vaults and by the substitution of piers for columns and profuse ornament and arcades<FF>
"As you come back from Brouage towards St Jean-d'Angely Ã¢ÂÂ on the D18 via the canalside village of Pont-l'Abbe-d'Arnoult , with a lovely Romanesque church faade Ã¢ÂÂ a sign at the junction of the D122 points you to the chateau whose improbably perfect lake and gardens stare at you from posters throughout the region : La Roche Courbon .",0,40,whose,ADJ,whose<FF>
"As you come back from Brouage towards St Jean-d'Angely Ã¢ÂÂ on the D18 via the canalside village of Pont-l'Abbe-d'Arnoult , with a lovely Romanesque church faade Ã¢ÂÂ a sign at the junction of the D122 points you to the chateau whose improbably perfect lake and gardens stare at you from posters throughout the region : La Roche Courbon .",0,42,perfect,ADJ,without qualification; used informally as (often pejorative) intensifiers<FF>precisely accurate or exact<FF>
"Its most surprising room , covered from ceiling to floor in 17th-century paintings , should be a salon or library ; instead , a dotty stone bathtub was set into one wall at a later date by a lady called Charlotte .",0,0,Its,ADJ,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
"Its most surprising room , covered from ceiling to floor in 17th-century paintings , should be a salon or library ; instead , a dotty stone bathtub was set into one wall at a later date by a lady called Charlotte .",0,2,surprising,ADJ,cause to be surprised<FF>
"Its most surprising room , covered from ceiling to floor in 17th-century paintings , should be a salon or library ; instead , a dotty stone bathtub was set into one wall at a later date by a lady called Charlotte .",0,24,dotty,ADJ,informal or slang terms for mentally irregular<FF>intensely enthusiastic about or preoccupied with<FF>
"Its most surprising room , covered from ceiling to floor in 17th-century paintings , should be a salon or library ; instead , a dotty stone bathtub was set into one wall at a later date by a lady called Charlotte .",0,34,later,ADJ,coming at a subsequent time or stage<FF>after the expected or usual time; delayed<FF>of the immediate past or just previous to the present time<FF>having died recently<FF>(used especially of persons) of the immediate past<FF>
"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .",0,13,more,ADJ,"English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state<FF>"
"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .",0,23,its,ADJ,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .",1,34,next,ADJ,immediately following in time or order<FF>nearest in space or position; immediately adjoining without intervening space<FF>(of elected officers) elected but not yet serving<FF>
"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .",0,39,older,ADJ,advanced in years; (`aged' is pronounced as two syllables)<FF>used of the older of two persons of the same name especially used to distinguish a father from his son<FF>skilled through long experience<FF>(used for emphasis) very familiar<FF>skilled through long experience<FF>belonging to some prior time<FF>(used informally especially for emphasis)<FF>of a very early stage in development<FF>just preceding something else in time or order<FF>
"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .",0,46,amazing,ADJ,surprising greatly<FF>inspiring awe or admiration or wonder; ; ; ; - Melville<FF>
"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .",0,47,flamboyant,ADJ,marked by ostentation but often tasteless<FF>elaborately or excessively ornamented<FF>
Crossing the autoroute and turning north on the D127 brings you to St Jean-d'Angely by way of the isolated church of Fenioux .,0,2,autoroute,ADJ,autoroute<FF>
Crossing the autoroute and turning north on the D127 brings you to St Jean-d'Angely by way of the isolated church of Fenioux .,0,18,isolated,ADJ,not close together in time<FF>being or feeling set or kept apart from others; ; - Sherwood Anderson<FF>marked by separation of or from usually contiguous elements; - Scientific Monthly<FF>cut off or left behind<FF>under forced isolation especially for health reasons<FF>remote and separate physically or socially; ; - W.H.Hudson<FF>
"Its conically-roofed tower , hugged about by a brood of smaller roofs shaped like candle snuffers , is visible for miles .",0,0,Its,ADJ,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
"Its conically-roofed tower , hugged about by a brood of smaller roofs shaped like candle snuffers , is visible for miles .",0,10,smaller,ADJ,"small or little relative to something else<FF>limited in size or scope<FF>(of children and animals) young, immature<FF>slight or limited; especially in degree or intensity or scope<FF>low or inferior in station or quality<FF>lowercase<FF>(of a voice) faint<FF>have fine or very small constituent particles<FF>not large but sufficient in size or amount<FF>made to seem smaller or less (especially in worth)<FF>"
"Its conically-roofed tower , hugged about by a brood of smaller roofs shaped like candle snuffers , is visible for miles .",0,18,visible,ADJ,obvious to the eye<FF>present and easily available<FF>
"St Jean-d'Angely is a charming little town : there are good shops as well as half-timbered houses along its narrow old streets , one spanned by an ancient bell-tower .",0,4,charming,ADJ,pleasing or delighting<FF>possessing or using or characteristic of or appropriate to supernatural powers; ; ; ; - Shakespeare<FF>
"St Jean-d'Angely is a charming little town : there are good shops as well as half-timbered houses along its narrow old streets , one spanned by an ancient bell-tower .",0,5,little,ADJ,"(of children and animals) young, immature<FF>(informal) small and of little importance<FF>(of a voice) faint<FF>lowercase<FF>small in a way that arouses feelings (of tenderness or its opposite depending on the context)<FF>"
"St Jean-d'Angely is a charming little town : there are good shops as well as half-timbered houses along its narrow old streets , one spanned by an ancient bell-tower .",0,10,good,ADJ,having the normally expected amount<FF>deserving of esteem and respect<FF>promoting or enhancing well-being<FF>agreeable or pleasing<FF>of moral excellence<FF>having or showing knowledge and skill and aptitude<FF>thorough<FF>with or in a close or intimate relationship<FF>financially sound<FF>most suitable or right for a particular purpose<FF>resulting favorably<FF>exerting force or influence<FF>capable of pleasing<FF>appealing to the mind<FF>in excellent physical condition<FF>tending to promote physical well-being; beneficial to health<FF>not forged<FF>not left to spoil<FF>generally admired<FF>
"St Jean-d'Angely is a charming little town : there are good shops as well as half-timbered houses along its narrow old streets , one spanned by an ancient bell-tower .",0,15,half-timbered,ADJ,"having exposed wood framing with spaces filled with masonry, as in Tudor architecture<FF>"
"St Jean-d'Angely is a charming little town : there are good shops as well as half-timbered houses along its narrow old streets , one spanned by an ancient bell-tower .",0,18,its,ADJ,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
"St Jean-d'Angely is a charming little town : there are good shops as well as half-timbered houses along its narrow old streets , one spanned by an ancient bell-tower .",0,19,narrow,ADJ,limited in size or scope<FF>characterized by painstaking care and detailed examination<FF>
"St Jean-d'Angely is a charming little town : there are good shops as well as half-timbered houses along its narrow old streets , one spanned by an ancient bell-tower .",0,20,old,ADJ,(used for emphasis) very familiar<FF>skilled through long experience<FF>belonging to some prior time<FF>(used informally especially for emphasis)<FF>of a very early stage in development<FF>just preceding something else in time or order<FF>
"St Jean-d'Angely is a charming little town : there are good shops as well as half-timbered houses along its narrow old streets , one spanned by an ancient bell-tower .",0,27,ancient,ADJ,belonging to times long past especially of the historical period before the fall of the Western Roman Empire<FF>very old<FF>
"There 's also a Renaissance fountain , and an extremely odd conglomeration of church buildings comprising one ancient ruin , one proper church , and the skeleton faade and nave of a rather pompous and unfinished 18th-century abbey .",1,10,odd,ADJ,"not easily explained<FF>an indefinite quantity more than that specified<FF>beyond or deviating from the usual or expected<FF>of the remaining member of a pair, of socks e.g.<FF>not used up<FF>"
"There 's also a Renaissance fountain , and an extremely odd conglomeration of church buildings comprising one ancient ruin , one proper church , and the skeleton faade and nave of a rather pompous and unfinished 18th-century abbey .",0,17,ancient,ADJ,belonging to times long past especially of the historical period before the fall of the Western Roman Empire<FF>very old<FF>
"There 's also a Renaissance fountain , and an extremely odd conglomeration of church buildings comprising one ancient ruin , one proper church , and the skeleton faade and nave of a rather pompous and unfinished 18th-century abbey .",0,21,proper,ADJ,"having all the qualities typical of the thing specified<FF>limited to the thing specified<FF>appropriate for a condition or purpose or occasion or a person's character, needs<FF>"
"There 's also a Renaissance fountain , and an extremely odd conglomeration of church buildings comprising one ancient ruin , one proper church , and the skeleton faade and nave of a rather pompous and unfinished 18th-century abbey .",1,33,pompous,ADJ,puffed up with vanity; ; ; ; - Newsweek<FF>
"There 's also a Renaissance fountain , and an extremely odd conglomeration of church buildings comprising one ancient ruin , one proper church , and the skeleton faade and nave of a rather pompous and unfinished 18th-century abbey .",0,35,unfinished,ADJ,lacking a surface finish such as paint<FF>
"It makes a conveniently central hub : the Marais Poitevin village of Coulon is 27 miles to the north by the D120 , which inexplicably changes its number at the top of a hill to D115 .",0,4,central,ADJ,serving as an essential component<FF>
"It makes a conveniently central hub : the Marais Poitevin village of Coulon is 27 miles to the north by the D120 , which inexplicably changes its number at the top of a hill to D115 .",0,23,which,ADJ,which<FF>
"It makes a conveniently central hub : the Marais Poitevin village of Coulon is 27 miles to the north by the D120 , which inexplicably changes its number at the top of a hill to D115 .",0,26,its,ADJ,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",0,7,beautiful,ADJ,(of weather) highly enjoyable<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",0,8,Romanesque,ADJ,a style of architecture developed in Italy and western Europe between the Roman and the Gothic styles after 1000 AD; characterized by round arches and vaults and by the substitution of piers for columns and profuse ornament and arcades<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",1,12,atmospheric,ADJ,relating to or located in the atmosphere<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",0,13,medieval,ADJ,as if belonging to the Middle Ages; old-fashioned and unenlightened<FF>characteristic of the time of chivalry and knighthood in the Middle Ages<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",0,34,whose,ADJ,whose<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",0,35,public,ADJ,affecting the people or community as a whole<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",0,40,engagingly,ADJ,in an engaging manner<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",0,41,asymmetrical,ADJ,irregular in shape or outline<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",0,48,castle,ADJ,a large and stately mansion<FF>
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland Ã¢ÂÂ perfect for picnicking .",0,53,beautiful,ADJ,(of weather) highly enjoyable<FF>
"The villagers ' main hobby seems to be fishing with peculiar , saucer-shaped nets suspended from precariously-perched bankside huts .",0,3,main,ADJ,most important element<FF>of force; of the greatest possible intensity<FF>
"The villagers ' main hobby seems to be fishing with peculiar , saucer-shaped nets suspended from precariously-perched bankside huts .",0,10,peculiar,ADJ,beyond or deviating from the usual or expected<FF>unique or specific to a person or thing or category<FF>markedly different from the usual; ; -Virginia Woolf<FF>characteristic of one only; distinctive or special; - R.B.Taney<FF>
One fisherman waxed lyrical about the variety of fish in the river .,0,3,lyrical,ADJ,suitable for or suggestive of singing<FF>expressing deep emotion<FF>
"But Aulnay , just over 10 miles north-east of St Jean , is probably the best , its unassuming architecture a perfect frame for the sheer artistry of the carvings round its doors and windows .",0,15,best,ADJ,(comparative and superlative of `well') wiser or more advantageous and hence advisable<FF>having the normally expected amount<FF>deserving of esteem and respect<FF>promoting or enhancing well-being<FF>agreeable or pleasing<FF>of moral excellence<FF>having or showing knowledge and skill and aptitude<FF>thorough<FF>with or in a close or intimate relationship<FF>financially sound<FF>most suitable or right for a particular purpose<FF>resulting favorably<FF>exerting force or influence<FF>capable of pleasing<FF>appealing to the mind<FF>in excellent physical condition<FF>tending to promote physical well-being; beneficial to health<FF>not forged<FF>not left to spoil<FF>generally admired<FF>
"But Aulnay , just over 10 miles north-east of St Jean , is probably the best , its unassuming architecture a perfect frame for the sheer artistry of the carvings round its doors and windows .",0,17,its,ADJ,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
"But Aulnay , just over 10 miles north-east of St Jean , is probably the best , its unassuming architecture a perfect frame for the sheer artistry of the carvings round its doors and windows .",0,21,perfect,ADJ,without qualification; used informally as (often pejorative) intensifiers<FF>precisely accurate or exact<FF>
"But Aulnay , just over 10 miles north-east of St Jean , is probably the best , its unassuming architecture a perfect frame for the sheer artistry of the carvings round its doors and windows .",1,25,sheer,ADJ,complete and without restriction or qualification; sometimes used informally as intensifiers<FF>not mixed with extraneous elements<FF>very steep; having a prominent and almost vertical front<FF>so thin as to transmit light<FF>
"But Aulnay , just over 10 miles north-east of St Jean , is probably the best , its unassuming architecture a perfect frame for the sheer artistry of the carvings round its doors and windows .",0,31,its,ADJ,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
"Biblical motifs recur Ã¢ÂÂ some art-experts call them sermons in stone , and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain .",0,0,Biblical,ADJ,of or pertaining to or contained in or in accordance with the Bible<FF>
"Biblical motifs recur Ã¢ÂÂ some art-experts call them sermons in stone , and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain .",0,13,their,ADJ,their<FF>
"Biblical motifs recur Ã¢ÂÂ some art-experts call them sermons in stone , and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain .",1,19,clear,ADJ,free from confusion or doubt<FF>affording free passage or view<FF>free from contact or proximity or connection<FF>characterized by freedom from troubling thoughts (especially guilt)<FF>(of sound or color) free from anything that dulls or dims<FF>(especially of a title) free from any encumbrance or limitation that presents a question of fact or law<FF>clear and distinct to the senses; easily perceptible<FF>free of restrictions or qualifications<FF>free from flaw or blemish or impurity<FF>clear of charges or deductions<FF>easily deciphered<FF>freed from any question of guilt<FF>characterized by ease and quickness in perceiving<FF>
"Biblical motifs recur Ã¢ÂÂ some art-experts call them sermons in stone , and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain .",0,22,often-illiterate,ADJ,often-illiterate<FF>
"Biblical motifs recur Ã¢ÂÂ some art-experts call them sermons in stone , and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain .",0,23,medieval,ADJ,as if belonging to the Middle Ages; old-fashioned and unenlightened<FF>characteristic of the time of chivalry and knighthood in the Middle Ages<FF>
